pcbSize,pcbType,RefDes,X,Y,segment,boundingX,boundingY,boundingWidth,boundingHeight,,
9,half,14,-400,-3600,H,-1500,300,2200,9400,,
9,half,15,0,-4000,H,-1500,300,2200,9400,,
9,half,16,0,-4800,H,-1500,300,2200,9400,,
9,half,17,-400,-5200,H,-1500,300,2200,9400,,
9,half,18,-800,-5600,H,-1500,300,2200,9400,,
9,half,19,0,-5600,H,-1500,300,2200,9400,,
9,half,20,-400,-6000,H,-1500,300,2200,9400,,
9,half,21,-800,-6400,H,-1500,300,2200,9400,,
9,half,22,0,-6400,H,-1500,300,2200,9400,,
9,half,23,-400,-6800,H,-1500,300,2200,9400,,
9,half,24,-800,-7200,H,-1500,300,2200,9400,,
9,half,25,0,-7200,H,-1500,300,2200,9400,,
9,half,26,-400,-7600,H,-1500,300,2200,9400,,
9,half,27,-800,-8000,H,-1500,300,2200,9400,,
9,half,28,0,-8000,H,-1500,300,2200,9400,,
9,half,29,-400,-8400,H,-1500,300,2200,9400,,
9,half,30,0,-8800,H,-1500,300,2200,9400,,
9,colonDec,1,0,0,H,-1000,900,2000,8300,,
9,colonDec,2,-400,-200,H,-1000,900,2000,8300,,
9,colonDec,3,400,-200,H,-1000,900,2000,8300,,
9,colonDec,4,-600,-600,H,-1000,900,2000,8300,,
9,colonDec,5,0,-600,H,-1000,900,2000,8300,,
9,colonDec,6,600,-600,H,-1000,900,2000,8300,,
9,colonDec,7,-400,-1000,H,-1000,900,2000,8300,,
9,colonDec,8,400,-1000,H,-1000,900,2000,8300,,
9,colonDec,9,0,-1200,H,-1000,900,2000,8300,,
9,colonDec,10,0,-4000,H,-1000,900,2000,8300,,
9,colonDec,11,-400,-4200,H,-1000,900,2000,8300,,
9,colonDec,12,400,-4200,H,-1000,900,2000,8300,,
9,colonDec,13,-600,-4600,H,-1000,900,2000,8300,,
9,colonDec,14,0,-4600,H,-1000,900,2000,8300,,
9,colonDec,15,600,-4600,H,-1000,900,2000,8300,,
9,colonDec,16,-400,-5000,H,-1000,900,2000,8300,,
9,colonDec,17,400,-5000,H,-1000,900,2000,8300,,
9,colonDec,18,0,-5200,H,-1000,900,2000,8300,,
9,colonDec,19,0,-6000,G,-1000,900,2000,8300,,
9,colonDec,20,-400,-6200,G,-1000,900,2000,8300,,
9,colonDec,21,400,-6200,G,-1000,900,2000,8300,,
9,colonDec,22,-600,-6600,G,-1000,900,2000,8300,,
9,colonDec,23,0,-6600,G,-1000,900,2000,8300,,
9,colonDec,24,600,-6600,G,-1000,900,2000,8300,,
9,colonDec,25,-400,-7000,G,-1000,900,2000,8300,,
9,colonDec,26,400,-7000,G,-1000,900,2000,8300,,
9,colonDec,27,0,-7200,G,-1000,900,2000,8300,,
9,colon,1,0,0,H,-1000,900,2000,8300,,
9,colon,2,-400,-200,H,-1000,900,2000,8300,,
9,colon,3,400,-200,H,-1000,900,2000,8300,,
9,colon,4,-600,-600,H,-1000,900,2000,8300,,
9,colon,5,0,-600,H,-1000,900,2000,8300,,
9,colon,6,600,-600,H,-1000,900,2000,8300,,
9,colon,7,-400,-1000,H,-1000,900,2000,8300,,
9,colon,8,400,-1000,H,-1000,900,2000,8300,,
9,colon,9,0,-1200,H,-1000,900,2000,8300,,
9,colon,10,0,-4000,H,-1000,900,2000,8300,,
9,colon,11,-400,-4200,H,-1000,900,2000,8300,,
9,colon,12,400,-4200,H,-1000,900,2000,8300,,
9,colon,13,-600,-4600,H,-1000,900,2000,8300,,
9,colon,14,0,-4600,H,-1000,900,2000,8300,,
9,colon,15,600,-4600,H,-1000,900,2000,8300,,
9,colon,16,-400,-5000,H,-1000,900,2000,8300,,
9,colon,17,400,-5000,H,-1000,900,2000,8300,,
9,colon,18,0,-5200,H,-1000,900,2000,8300,,
6,digit,1,0,0,A,-250,250,4100,7100,,
6,digit,2,600,0,A,-250,250,4100,7100,,
6,digit,3,1200,0,A,-250,250,4100,7100,,
6,digit,4,1800,0,A,-250,250,4100,7100,,
6,digit,5,2400,0,A,-250,250,4100,7100,,
6,digit,6,3000,0,A,-250,250,4100,7100,,
6,digit,7,3600,0,B,-250,250,4100,7100,,
6,digit,8,0,-600,F,-250,250,4100,7100,,
6,digit,9,600,-600,A,-250,250,4100,7100,,
6,digit,10,1200,-600,A,-250,250,4100,7100,,
6,digit,11,1800,-600,A,-250,250,4100,7100,,
6,digit,12,2400,-600,A,-250,250,4100,7100,,
6,digit,13,3000,-600,B,-250,250,4100,7100,,
6,digit,14,3600,-600,B,-250,250,4100,7100,,
6,digit,15,0,-1200,F,-250,250,4100,7100,,
6,digit,16,600,-1200,F,-250,250,4100,7100,,
6,digit,17,3000,-1200,B,-250,250,4100,7100,,
6,digit,18,3600,-1200,B,-250,250,4100,7100,,
6,digit,19,0,-1800,F,-250,250,4100,7100,,
6,digit,20,600,-1800,F,-250,250,4100,7100,,
6,digit,21,3000,-1800,B,-250,250,4100,7100,,
6,digit,22,3600,-1800,B,-250,250,4100,7100,,
6,digit,23,0,-2400,F,-250,250,4100,7100,,
6,digit,24,600,-2400,F,-250,250,4100,7100,,
6,digit,25,3000,-2400,B,-250,250,4100,7100,,
6,digit,26,3600,-2400,B,-250,250,4100,7100,,
6,digit,27,0,-3000,F,-250,250,4100,7100,,
6,digit,28,600,-3000,G,-250,250,4100,7100,,
6,digit,29,1200,-3000,G,-250,250,4100,7100,,
6,digit,30,1800,-3000,G,-250,250,4100,7100,,
6,digit,31,2400,-3000,G,-250,250,4100,7100,,
6,digit,32,3000,-3000,G,-250,250,4100,7100,,
6,digit,33,3600,-3000,B,-250,250,4100,7100,,
6,digit,34,0,-3600,E,-250,250,4100,7100,,
6,digit,35,600,-3600,G,-250,250,4100,7100,,
6,digit,36,1200,-3600,G,-250,250,4100,7100,,
6,digit,37,1800,-3600,G,-250,250,4100,7100,,
6,digit,38,2400,-3600,G,-250,250,4100,7100,,
6,digit,39,3000,-3600,G,-250,250,4100,7100,,
6,digit,40,3600,-3600,C,-250,250,4100,7100,,
6,digit,41,0,-4200,E,-250,250,4100,7100,,
6,digit,42,600,-4200,E,-250,250,4100,7100,,
6,digit,43,3000,-4200,C,-250,250,4100,7100,,
6,digit,44,3600,-4200,C,-250,250,4100,7100,,
6,digit,45,0,-4800,E,-250,250,4100,7100,,
6,digit,46,600,-4800,E,-250,250,4100,7100,,
6,digit,47,3000,-4800,C,-250,250,4100,7100,,
6,digit,48,3600,-4800,C,-250,250,4100,7100,,
6,digit,49,0,-5400,E,-250,250,4100,7100,,
6,digit,50,600,-5400,E,-250,250,4100,7100,,
6,digit,51,3000,-5400,C,-250,250,4100,7100,,
6,digit,52,3600,-5400,C,-250,250,4100,7100,,
6,digit,53,0,-6000,E,-250,250,4100,7100,,
6,digit,54,600,-6000,D,-250,250,4100,7100,,
6,digit,55,1200,-6000,D,-250,250,4100,7100,,
6,digit,56,1800,-6000,D,-250,250,4100,7100,,
6,digit,57,2400,-6000,D,-250,250,4100,7100,,
6,digit,58,3000,-6000,C,-250,250,4100,7100,,
6,digit,59,3600,-6000,C,-250,250,4100,7100,,
6,digit,60,0,-6600,D,-250,250,4100,7100,,
6,digit,61,600,-6600,D,-250,250,4100,7100,,
6,digit,62,1200,-6600,D,-250,250,4100,7100,,
6,digit,63,1800,-6600,D,-250,250,4100,7100,,
6,digit,64,2400,-6600,D,-250,250,4100,7100,,
6,digit,65,3000,-6600,D,-250,250,4100,7100,,
6,digit,66,3600,-6600,C,-250,250,4100,7100,,
16,digit,1,0,0,A,-300,400,9400,17300,,
16,digit,2,1100,0,A,-300,400,9400,17300,,
16,digit,3,2200,0,A,-300,400,9400,17300,,
16,digit,4,3300,0,A,-300,400,9400,17300,,
16,digit,5,4400,0,A,-300,400,9400,17300,,
16,digit,6,5500,0,A,-300,400,9400,17300,,
16,digit,7,6600,0,A,-300,400,9400,17300,,
16,digit,8,7700,0,A,-300,400,9400,17300,,
16,digit,9,8800,0,B,-300,400,9400,17300,,
16,digit,10,550,-550,A,-300,400,9400,17300,,
16,digit,11,1650,-550,A,-300,400,9400,17300,,
16,digit,12,2750,-550,A,-300,400,9400,17300,,
16,digit,13,3850,-550,A,-300,400,9400,17300,,
16,digit,14,4950,-550,A,-300,400,9400,17300,,
16,digit,15,6050,-550,A,-300,400,9400,17300,,
16,digit,16,7150,-550,A,-300,400,9400,17300,,
16,digit,17,8250,-550,B,-300,400,9400,17300,,
16,digit,18,0,-1100,F,-300,400,9400,17300,,
16,digit,19,1100,-1100,A,-300,400,9400,17300,,
16,digit,20,2200,-1100,A,-300,400,9400,17300,,
16,digit,21,3300,-1100,A,-300,400,9400,17300,,
16,digit,22,4400,-1100,A,-300,400,9400,17300,,
16,digit,23,5500,-1100,A,-300,400,9400,17300,,
16,digit,24,6600,-1100,A,-300,400,9400,17300,,
16,digit,25,7700,-1100,B,-300,400,9400,17300,,
16,digit,26,8800,-1100,B,-300,400,9400,17300,,
16,digit,27,550,-1650,F,-300,400,9400,17300,,
16,digit,28,8250,-1650,B,-300,400,9400,17300,,
16,digit,29,0,-2200,F,-300,400,9400,17300,,
16,digit,30,1100,-2200,F,-300,400,9400,17300,,
16,digit,31,7700,-2200,B,-300,400,9400,17300,,
16,digit,32,8800,-2200,B,-300,400,9400,17300,,
16,digit,33,550,-2750,F,-300,400,9400,17300,,
16,digit,34,8250,-2750,B,-300,400,9400,17300,,
16,digit,35,0,-3300,F,-300,400,9400,17300,,
16,digit,36,1100,-3300,F,-300,400,9400,17300,,
16,digit,37,7700,-3300,B,-300,400,9400,17300,,
16,digit,38,8800,-3300,B,-300,400,9400,17300,,
16,digit,39,550,-3850,F,-300,400,9400,17300,,
16,digit,40,8250,-3850,B,-300,400,9400,17300,,
16,digit,41,0,-4400,F,-300,400,9400,17300,,
16,digit,42,1100,-4400,F,-300,400,9400,17300,,
16,digit,43,7700,-4400,B,-300,400,9400,17300,,
16,digit,44,8800,-4400,B,-300,400,9400,17300,,
16,digit,45,550,-4950,F,-300,400,9400,17300,,
16,digit,46,8250,-4950,B,-300,400,9400,17300,,
16,digit,47,0,-5500,F,-300,400,9400,17300,,
16,digit,48,1100,-5500,F,-300,400,9400,17300,,
16,digit,49,7700,-5500,B,-300,400,9400,17300,,
16,digit,50,8800,-5500,B,-300,400,9400,17300,,
16,digit,51,550,-6050,F,-300,400,9400,17300,,
16,digit,52,8250,-6050,B,-300,400,9400,17300,,
16,digit,53,0,-6600,F,-300,400,9400,17300,,
16,digit,54,1100,-6600,F,-300,400,9400,17300,,
16,digit,55,7700,-6600,B,-300,400,9400,17300,,
16,digit,56,8800,-6600,B,-300,400,9400,17300,,
16,digit,57,550,-7150,F,-300,400,9400,17300,,
16,digit,58,8250,-7150,B,-300,400,9400,17300,,
16,digit,59,0,-7700,F,-300,400,9400,17300,,
16,digit,60,1100,-7700,G,-300,400,9400,17300,,
16,digit,61,2200,-7700,G,-300,400,9400,17300,,
16,digit,62,3300,-7700,G,-300,400,9400,17300,,
16,digit,63,4400,-7700,G,-300,400,9400,17300,,
16,digit,64,5500,-7700,G,-300,400,9400,17300,,
16,digit,65,6600,-7700,G,-300,400,9400,17300,,
16,digit,66,7700,-7700,G,-300,400,9400,17300,,
16,digit,67,8800,-7700,B,-300,400,9400,17300,,
16,digit,68,550,-8250,G,-300,400,9400,17300,,
16,digit,69,1650,-8250,G,-300,400,9400,17300,,
16,digit,70,2750,-8250,G,-300,400,9400,17300,,
16,digit,71,3850,-8250,G,-300,400,9400,17300,,
16,digit,72,4950,-8250,G,-300,400,9400,17300,,
16,digit,73,6050,-8250,G,-300,400,9400,17300,,
16,digit,74,7150,-8250,G,-300,400,9400,17300,,
16,digit,75,8250,-8250,G,-300,400,9400,17300,,
16,digit,76,0,-8800,E,-300,400,9400,17300,,
16,digit,77,1100,-8800,G,-300,400,9400,17300,,
16,digit,78,2200,-8800,G,-300,400,9400,17300,,
16,digit,79,3300,-8800,G,-300,400,9400,17300,,
16,digit,80,4400,-8800,G,-300,400,9400,17300,,
16,digit,81,5500,-8800,G,-300,400,9400,17300,,
16,digit,82,6600,-8800,G,-300,400,9400,17300,,
16,digit,83,7700,-8800,G,-300,400,9400,17300,,
16,digit,84,8800,-8800,C,-300,400,9400,17300,,
16,digit,85,550,-9350,E,-300,400,9400,17300,,
16,digit,86,8250,-9350,C,-300,400,9400,17300,,
16,digit,87,0,-9900,E,-300,400,9400,17300,,
16,digit,88,1100,-9900,E,-300,400,9400,17300,,
16,digit,89,7700,-9900,C,-300,400,9400,17300,,
16,digit,90,8800,-9900,C,-300,400,9400,17300,,
16,digit,91,550,-10450,E,-300,400,9400,17300,,
16,digit,92,8250,-10450,C,-300,400,9400,17300,,
16,digit,93,0,-11000,E,-300,400,9400,17300,,
16,digit,94,1100,-11000,E,-300,400,9400,17300,,
16,digit,95,7700,-11000,C,-300,400,9400,17300,,
16,digit,96,8800,-11000,C,-300,400,9400,17300,,
16,digit,97,550,-11550,E,-300,400,9400,17300,,
16,digit,98,8250,-11550,C,-300,400,9400,17300,,
16,digit,99,0,-12100,E,-300,400,9400,17300,,
16,digit,100,1100,-12100,E,-300,400,9400,17300,,
16,digit,101,7700,-12100,C,-300,400,9400,17300,,
16,digit,102,8800,-12100,C,-300,400,9400,17300,,
16,digit,103,550,-12650,E,-300,400,9400,17300,,
16,digit,104,8250,-12650,C,-300,400,9400,17300,,
16,digit,105,0,-13200,E,-300,400,9400,17300,,
16,digit,106,1100,-13200,E,-300,400,9400,17300,,
16,digit,107,7700,-13200,C,-300,400,9400,17300,,
16,digit,108,8800,-13200,C,-300,400,9400,17300,,
16,digit,109,550,-13750,E,-300,400,9400,17300,,
16,digit,110,8250,-13750,C,-300,400,9400,17300,,
16,digit,111,0,-14300,E,-300,400,9400,17300,,
16,digit,112,1100,-14300,E,-300,400,9400,17300,,
16,digit,113,7700,-14300,C,-300,400,9400,17300,,
16,digit,114,8800,-14300,C,-300,400,9400,17300,,
16,digit,115,550,-14850,E,-300,400,9400,17300,,
16,digit,116,8250,-14850,C,-300,400,9400,17300,,
16,digit,117,0,-15400,E,-300,400,9400,17300,,
16,digit,118,1100,-15400,D,-300,400,9400,17300,,
16,digit,119,2200,-15400,D,-300,400,9400,17300,,
16,digit,120,3300,-15400,D,-300,400,9400,17300,,
16,digit,121,4400,-15400,D,-300,400,9400,17300,,
16,digit,122,5500,-15400,D,-300,400,9400,17300,,
16,digit,123,6600,-15400,D,-300,400,9400,17300,,
16,digit,124,7700,-15400,C,-300,400,9400,17300,,
16,digit,125,8800,-15400,C,-300,400,9400,17300,,
16,digit,126,550,-15950,D,-300,400,9400,17300,,
16,digit,127,1650,-15950,D,-300,400,9400,17300,,
16,digit,128,2750,-15950,D,-300,400,9400,17300,,
16,digit,129,3850,-15950,D,-300,400,9400,17300,,
16,digit,130,4950,-15950,D,-300,400,9400,17300,,
16,digit,131,6050,-15950,D,-300,400,9400,17300,,
16,digit,132,7150,-15950,D,-300,400,9400,17300,,
16,digit,133,8250,-15950,C,-300,400,9400,17300,,
16,digit,134,0,-16500,D,-300,400,9400,17300,,
16,digit,135,1100,-16500,D,-300,400,9400,17300,,
16,digit,136,2200,-16500,D,-300,400,9400,17300,,
16,digit,137,3300,-16500,D,-300,400,9400,17300,,
16,digit,138,4400,-16500,D,-300,400,9400,17300,,
16,digit,139,5500,-16500,D,-300,400,9400,17300,,
16,digit,140,6600,-16500,D,-300,400,9400,17300,,
16,digit,141,7700,-16500,D,-300,400,9400,17300,,
16,digit,142,8800,-16500,C,-300,400,9400,17300,,
16,half,1,0,0,H,-1550,350,2000,17300,,
16,half,2,-550,-550,H,-1550,350,2000,17300,,
16,half,3,-1100,-1100,H,-1550,350,2000,17300,,
16,half,4,0,-1100,H,-1550,350,2000,17300,,
16,half,5,-550,-1650,H,-1550,350,2000,17300,,
16,half,6,-1100,-2200,H,-1550,350,2000,17300,,
16,half,7,0,-2200,H,-1550,350,2000,17300,,
16,half,8,-550,-2750,H,-1550,350,2000,17300,,
16,half,9,-1100,-3300,H,-1550,350,2000,17300,,
16,half,10,0,-3300,H,-1550,350,2000,17300,,
16,half,11,-550,-3850,H,-1550,350,2000,17300,,
16,half,12,-1100,-4400,H,-1550,350,2000,17300,,
16,half,13,0,-4400,H,-1550,350,2000,17300,,
16,half,14,-550,-4950,H,-1550,350,2000,17300,,
16,half,15,-1100,-5500,H,-1550,350,2000,17300,,
16,half,16,0,-5500,H,-1550,350,2000,17300,,
16,half,17,-550,-6050,H,-1550,350,2000,17300,,
16,half,18,-1100,-6600,H,-1550,350,2000,17300,,
16,half,19,0,-6600,H,-1550,350,2000,17300,,
16,half,20,-550,-7150,H,-1550,350,2000,17300,,
16,half,21,0,-7700,H,-1550,350,2000,17300,,
16,half,22,0,-8800,H,-1550,350,2000,17300,,
16,half,23,-550,-9350,H,-1550,350,2000,17300,,
16,half,24,-1100,-9900,H,-1550,350,2000,17300,,
16,half,25,0,-9900,H,-1550,350,2000,17300,,
16,half,26,-550,-10450,H,-1550,350,2000,17300,,
16,half,27,-1100,-11000,H,-1550,350,2000,17300,,
16,half,28,0,-11000,H,-1550,350,2000,17300,,
16,half,29,-550,-11550,H,-1550,350,2000,17300,,
16,half,30,-1100,-12100,H,-1550,350,2000,17300,,
16,half,31,0,-12100,H,-1550,350,2000,17300,,
16,half,32,-550,-12650,H,-1550,350,2000,17300,,
16,half,33,-1100,-13200,H,-1550,350,2000,17300,,
16,half,34,0,-13200,H,-1550,350,2000,17300,,
16,half,35,-550,-13750,H,-1550,350,2000,17300,,
16,half,36,-1100,-14300,H,-1550,350,2000,17300,,
16,half,37,0,-14300,H,-1550,350,2000,17300,,
16,half,38,-550,-14850,H,-1550,350,2000,17300,,
16,half,39,-1100,-15400,H,-1550,350,2000,17300,,
16,half,40,0,-15400,H,-1550,350,2000,17300,,
16,half,41,-550,-15950,H,-1550,350,2000,17300,,
16,half,42,0,-16500,H,-1550,350,2000,17300,,
16,colonDec,1,0,0,H,-1000,400,2000,13300,,
16,colonDec,2,-550,-200,H,-1000,400,2000,13300,,
16,colonDec,3,550,-200,H,-1000,400,2000,13300,,
16,colonDec,4,-750,-750,H,-1000,400,2000,13300,,
16,colonDec,5,0,-750,H,-1000,400,2000,13300,,
16,colonDec,6,750,-750,H,-1000,400,2000,13300,,
16,colonDec,7,-550,-1300,H,-1000,400,2000,13300,,
16,colonDec,8,550,-1300,H,-1000,400,2000,13300,,
16,colonDec,9,0,-1500,H,-1000,400,2000,13300,,
16,colonDec,10,0,-6600,H,-1000,400,2000,13300,,
16,colonDec,11,-550,-6800,H,-1000,400,2000,13300,,
16,colonDec,12,550,-6800,H,-1000,400,2000,13300,,
16,colonDec,13,-750,-7350,H,-1000,400,2000,13300,,
16,colonDec,14,0,-7350,H,-1000,400,2000,13300,,
16,colonDec,15,750,-7350,H,-1000,400,2000,13300,,
16,colonDec,16,-550,-7900,H,-1000,400,2000,13300,,
16,colonDec,17,550,-7900,H,-1000,400,2000,13300,,
16,colonDec,18,0,-8100,H,-1000,400,2000,13300,,
16,colonDec,19,0,-11000,G,-1000,400,2000,13300,,
16,colonDec,20,-550,-11200,G,-1000,400,2000,13300,,
16,colonDec,21,550,-11200,G,-1000,400,2000,13300,,
16,colonDec,22,-750,-11750,G,-1000,400,2000,13300,,
16,colonDec,23,0,-11750,G,-1000,400,2000,13300,,
16,colonDec,24,750,-11750,G,-1000,400,2000,13300,,
16,colonDec,25,-550,-12300,G,-1000,400,2000,13300,,
16,colonDec,26,550,-12300,G,-1000,400,2000,13300,,
16,colonDec,27,0,-12500,G,-1000,400,2000,13300,,
5,9x16Indoor,1,0,-4560,,-260,260,9070,5080,,
5,9x16Indoor,2,570,-4560,,-260,260,9070,5080,,
5,9x16Indoor,3,1140,-4560,,-260,260,9070,5080,,
5,9x16Indoor,4,1710,-4560,,-260,260,9070,5080,,
5,9x16Indoor,5,2280,-4560,,-260,260,9070,5080,,
5,9x16Indoor,6,2850,-4560,,-260,260,9070,5080,,
5,9x16Indoor,7,3420,-4560,,-260,260,9070,5080,,
5,9x16Indoor,8,3990,-4560,,-260,260,9070,5080,,
5,9x16Indoor,9,4560,-4560,half,-260,260,9070,5080,,
5,9x16Indoor,10,5130,-4560,half,-260,260,9070,5080,,
5,9x16Indoor,11,5700,-4560,half,-260,260,9070,5080,,
5,9x16Indoor,12,6270,-4560,half,-260,260,9070,5080,,
5,9x16Indoor,13,6840,-4560,half,-260,260,9070,5080,,
5,9x16Indoor,14,7410,-4560,half,-260,260,9070,5080,,
5,9x16Indoor,15,7980,-4560,half,-260,260,9070,5080,,
5,9x16Indoor,16,8550,-4560,half,-260,260,9070,5080,,
5,9x16Indoor,17,0,-3990,,-260,260,9070,5080,,
5,9x16Indoor,18,570,-3990,,-260,260,9070,5080,,
5,9x16Indoor,19,1140,-3990,,-260,260,9070,5080,,
5,9x16Indoor,20,1710,-3990,,-260,260,9070,5080,,
5,9x16Indoor,21,2280,-3990,,-260,260,9070,5080,,
5,9x16Indoor,22,2850,-3990,,-260,260,9070,5080,,
5,9x16Indoor,23,3420,-3990,,-260,260,9070,5080,,
5,9x16Indoor,24,3990,-3990,,-260,260,9070,5080,,
5,9x16Indoor,25,4560,-3990,half,-260,260,9070,5080,,
5,9x16Indoor,26,5130,-3990,half,-260,260,9070,5080,,
5,9x16Indoor,27,5700,-3990,half,-260,260,9070,5080,,
5,9x16Indoor,28,6270,-3990,half,-260,260,9070,5080,,
5,9x16Indoor,29,6840,-3990,half,-260,260,9070,5080,,
5,9x16Indoor,30,7410,-3990,half,-260,260,9070,5080,,
5,9x16Indoor,31,7980,-3990,half,-260,260,9070,5080,,
5,9x16Indoor,32,8550,-3990,half,-260,260,9070,5080,,
5,9x16Indoor,33,0,-3420,,-260,260,9070,5080,,
5,9x16Indoor,34,570,-3420,,-260,260,9070,5080,,
5,9x16Indoor,35,1140,-3420,,-260,260,9070,5080,,
5,9x16Indoor,36,1710,-3420,,-260,260,9070,5080,,
5,9x16Indoor,37,2280,-3420,,-260,260,9070,5080,,
5,9x16Indoor,38,2850,-3420,,-260,260,9070,5080,,
5,9x16Indoor,39,3420,-3420,,-260,260,9070,5080,,
5,9x16Indoor,40,3990,-3420,,-260,260,9070,5080,,
5,9x16Indoor,41,4560,-3420,half,-260,260,9070,5080,,
5,9x16Indoor,42,5130,-3420,half,-260,260,9070,5080,,
5,9x16Indoor,43,5700,-3420,half,-260,260,9070,5080,,
5,9x16Indoor,44,6270,-3420,half,-260,260,9070,5080,,
5,9x16Indoor,45,6840,-3420,half,-260,260,9070,5080,,
5,9x16Indoor,46,7410,-3420,half,-260,260,9070,5080,,
5,9x16Indoor,47,7980,-3420,half,-260,260,9070,5080,,
5,9x16Indoor,48,8550,-3420,half,-260,260,9070,5080,,
5,9x16Indoor,49,0,-2850,,-260,260,9070,5080,,
5,9x16Indoor,50,570,-2850,,-260,260,9070,5080,,
5,9x16Indoor,51,1140,-2850,,-260,260,9070,5080,,
5,9x16Indoor,52,1710,-2850,,-260,260,9070,5080,,
5,9x16Indoor,53,2280,-2850,,-260,260,9070,5080,,
5,9x16Indoor,54,2850,-2850,,-260,260,9070,5080,,
5,9x16Indoor,55,3420,-2850,,-260,260,9070,5080,,
5,9x16Indoor,56,3990,-2850,,-260,260,9070,5080,,
5,9x16Indoor,57,4560,-2850,half,-260,260,9070,5080,,
5,9x16Indoor,58,5130,-2850,half,-260,260,9070,5080,,
5,9x16Indoor,59,5700,-2850,half,-260,260,9070,5080,,
5,9x16Indoor,60,6270,-2850,half,-260,260,9070,5080,,
5,9x16Indoor,61,6840,-2850,half,-260,260,9070,5080,,
5,9x16Indoor,62,7410,-2850,half,-260,260,9070,5080,,
5,9x16Indoor,63,7980,-2850,half,-260,260,9070,5080,,
5,9x16Indoor,64,8550,-2850,half,-260,260,9070,5080,,
5,9x16Indoor,65,0,-2280,,-260,260,9070,5080,,
5,9x16Indoor,66,570,-2280,,-260,260,9070,5080,,
5,9x16Indoor,67,1140,-2280,,-260,260,9070,5080,,
5,9x16Indoor,68,1710,-2280,,-260,260,9070,5080,,
5,9x16Indoor,69,2280,-2280,,-260,260,9070,5080,,
5,9x16Indoor,70,2850,-2280,,-260,260,9070,5080,,
5,9x16Indoor,71,3420,-2280,,-260,260,9070,5080,,
5,9x16Indoor,72,3990,-2280,,-260,260,9070,5080,,
5,9x16Indoor,73,4560,-2280,half,-260,260,9070,5080,,
5,9x16Indoor,74,5130,-2280,half,-260,260,9070,5080,,
5,9x16Indoor,75,5700,-2280,half,-260,260,9070,5080,,
5,9x16Indoor,76,6270,-2280,half,-260,260,9070,5080,,
5,9x16Indoor,77,6840,-2280,half,-260,260,9070,5080,,
5,9x16Indoor,78,7410,-2280,half,-260,260,9070,5080,,
5,9x16Indoor,79,7980,-2280,half,-260,260,9070,5080,,
5,9x16Indoor,80,8550,-2280,half,-260,260,9070,5080,,
5,9x16Indoor,81,0,-1710,,-260,260,9070,5080,,
5,9x16Indoor,82,570,-1710,,-260,260,9070,5080,,
5,9x16Indoor,83,1140,-1710,,-260,260,9070,5080,,
5,9x16Indoor,84,1710,-1710,,-260,260,9070,5080,,
5,9x16Indoor,85,2280,-1710,,-260,260,9070,5080,,
5,9x16Indoor,86,2850,-1710,,-260,260,9070,5080,,
5,9x16Indoor,87,3420,-1710,,-260,260,9070,5080,,
5,9x16Indoor,88,3990,-1710,,-260,260,9070,5080,,
5,9x16Indoor,89,4560.066,-1709.975,half,-260,260,9070,5080,,
5,9x16Indoor,90,5130,-1710,half,-260,260,9070,5080,,
5,9x16Indoor,91,5700,-1710,half,-260,260,9070,5080,,
5,9x16Indoor,92,6270,-1710,half,-260,260,9070,5080,,
5,9x16Indoor,93,6840,-1710,half,-260,260,9070,5080,,
5,9x16Indoor,94,7410,-1710,half,-260,260,9070,5080,,
5,9x16Indoor,95,7980,-1710,half,-260,260,9070,5080,,
5,9x16Indoor,96,8550,-1710,half,-260,260,9070,5080,,
5,9x16Indoor,97,0,-1140,,-260,260,9070,5080,,
5,9x16Indoor,98,570,-1140,,-260,260,9070,5080,,
5,9x16Indoor,99,1140,-1140,,-260,260,9070,5080,,
5,9x16Indoor,100,1710,-1140,,-260,260,9070,5080,,
5,9x16Indoor,101,2280,-1140,,-260,260,9070,5080,,
5,9x16Indoor,102,2850,-1140,,-260,260,9070,5080,,
5,9x16Indoor,103,3420,-1140,,-260,260,9070,5080,,
5,9x16Indoor,104,3990,-1140,,-260,260,9070,5080,,
5,9x16Indoor,105,4560,-1140,half,-260,260,9070,5080,,
5,9x16Indoor,106,5130,-1140,half,-260,260,9070,5080,,
5,9x16Indoor,107,5700,-1140,half,-260,260,9070,5080,,
5,9x16Indoor,108,6270,-1140,half,-260,260,9070,5080,,
5,9x16Indoor,109,6840,-1140,half,-260,260,9070,5080,,
5,9x16Indoor,110,7410,-1140,half,-260,260,9070,5080,,
5,9x16Indoor,111,7980,-1140,half,-260,260,9070,5080,,
5,9x16Indoor,112,8550,-1140,half,-260,260,9070,5080,,
5,9x16Indoor,113,0,-570,,-260,260,9070,5080,,
5,9x16Indoor,114,570,-570,,-260,260,9070,5080,,
5,9x16Indoor,115,1140,-570,,-260,260,9070,5080,,
5,9x16Indoor,116,1710,-570,,-260,260,9070,5080,,
5,9x16Indoor,117,2280,-570,,-260,260,9070,5080,,
5,9x16Indoor,118,2850,-570,,-260,260,9070,5080,,
5,9x16Indoor,119,3420,-570,,-260,260,9070,5080,,
5,9x16Indoor,120,3990,-570,,-260,260,9070,5080,,
5,9x16Indoor,121,4560,-570,half,-260,260,9070,5080,,
5,9x16Indoor,122,5130,-570,half,-260,260,9070,5080,,
5,9x16Indoor,123,5700,-570,half,-260,260,9070,5080,,
